accord,related_accord,accord_frequency,related_accord_frequency,cooccurrence_count,union_count,jaccard_similarity,lift,jaccard_rank,is_top10
fresh spicy,leather,47271,10809,3723,54357,0.0684916386114024,0.9612941337947636,23,False
fresh spicy,soft spicy,47271,13661,3856,57076,0.06755904408157544,0.7877770174802611,24,False
fresh spicy,mossy,47271,6173,2602,50842,0.051178159789150704,1.1764129266230499,25,False
fresh spicy,smoky,47271,7407,2393,52285,0.04576838481400019,0.9016731275935097,26,False
fresh spicy,aquatic,47271,8872,2430,53713,0.04524044458510975,0.7644225907754911,27,False
fresh spicy,ozonic,47271,5777,1900,51148,0.03714710252600297,0.917909798981793,28,False
fresh spicy,cinnamon,47271,4259,1654,49876,0.033162242361055416,1.0838686075331831,29,False
fresh spicy,marine,47271,4326,1641,49956,0.03284890703819361,1.0586949430865926,30,False
fresh spicy,iris,47271,7451,1455,53267,0.02731522330899056,0.5450008788777505,31,False
fresh spicy,conifer,47271,1828,1292,47807,0.0270253310184701,1.9725821323457968,32,False
fresh spicy,aldehydic,47271,3556,1328,49499,0.026828824824743934,1.0422816586906138,33,False
fresh spicy,tobacco,47271,4372,1299,50344,0.025802478944859368,0.8292352790995866,34,False
fresh spicy,violet,47271,7614,1323,53562,0.024700347261117958,0.4849486385352242,35,False
fresh spicy,yellow floral,47271,6986,1301,52956,0.024567565526097138,0.5197535783026114,36,False
fresh spicy,tropical,47271,6512,963,52820,0.018231730405149565,0.4127248971207212,37,False
fresh spicy,salty,47271,2520,770,49021,0.015707553905469084,0.8527838303493568,38,False
fresh spicy,bitter,47271,1034,688,47617,0.0144486212907155,1.857020389492955,39,False
fresh spicy,lactonic,47271,7015,712,53574,0.013290028745286894,0.28327033162074405,40,False
fresh spicy,metallic,47271,2235,640,48866,0.01309704088732452,0.7991921680394216,41,False
fresh spicy,honey,47271,3467,616,50122,0.012290012369817645,0.49587891606123546,42,False
fresh spicy,tuberose,47271,3931,571,50631,0.011277675732258893,0.40539821966793965,43,False
fresh spicy,camphor,47271,793,530,47534,0.011149913745950268,1.8653118747066064,44,False
fresh spicy,anis,47271,1418,532,48157,0.011047199784039704,1.047090391002108,45,False
fresh spicy,sour,47271,1912,458,48725,0.009399692149820421,0.6685384078927441,46,False
fresh spicy,soapy,47271,1720,419,48572,0.008626369101539981,0.6798832609402589,47,False
fresh spicy,caramel,47271,4008,430,50849,0.008456410155558614,0.2994260046681193,48,False
fresh spicy,coffee,47271,1815,368,48718,0.007553676259288148,0.5658742892295656,49,False
fresh spicy,coconut,47271,3269,370,50170,0.007374925254135938,0.31588978059049005,50,False
fresh spicy,cacao,47271,2035,325,48981,0.006635225903921929,0.44572574559247147,51,False
fresh spicy,nutty,47271,3619,323,50567,0.0063875650127553545,0.24909368181321612,52,False
fresh spicy,almond,47271,3438,305,50404,0.006051107054995636,0.2475954957225643,53,False
fresh spicy,terpenic,47271,557,274,47554,0.0057618707153972324,1.3729165501168688,54,False
fresh spicy,mineral,47271,770,222,47819,0.0046425061168154915,0.804657422922321,55,False
fresh spicy,rum,47271,1166,219,48218,0.0045418723298353315,0.5241967658252245,56,False
fresh spicy,chocolate,47271,1554,195,48630,0.004009870450339297,0.35021308582265614,57,False
fresh spicy,whiskey,47271,808,162,47917,0.0033808460462883736,0.5595674278349965,58,False
fresh spicy,cherry,47271,1803,165,48909,0.0033736122186100717,0.25540946666037306,59,False
fresh spicy,cannabis,47271,388,149,47510,0.0031361818564512732,1.0717742422666237,60,False
fruity,sweet,43222,60625,31001,72846,0.42556900859347113,1.5608553414235877,1,True
fruity,floral,43222,46586,18543,71265,0.26019785308356136,1.2149636353006872,2,True
fruity,fresh,43222,33478,15779,60921,0.2590075671771639,1.4386616754517636,3,True
fruity,powdery,43222,62885,20312,85795,0.23675039337956758,0.985926014615362,4,True
fruity,woody,43222,81432,23528,101126,0.23266024563415935,0.8819188263005987,5,True
fruity,citrus,43222,59969,19255,83936,0.22940097216927183,0.9800662174677993,6,True
fruity,white floral,43222,39497,14413,68306,0.2110063537610166,1.1138558242604466,7,True
fruity,vanilla,43222,34562,12397,65387,0.1895942618563323,1.0948545782950374,8,True
fruity,musky,43222,41154,13110,71266,0.18395868997839082,0.9723650531412199,9,True
fruity,rose,43222,25617,9905,58934,0.16806936573115688,1.1802252859742683,10,True
fruity,green,43222,29755,9513,63464,0.14989600403378292,0.9758796136395652,11,False
fruity,amber,43222,45478,10902,77798,0.14013213707293246,0.7317176379929051,12,False
fruity,aromatic,43222,54606,11272,86556,0.13022782938213412,0.6300852582407455,13,False
fruity,fresh spicy,43222,47271,9935,80558,0.12332729213734205,0.6415223408170733,14,False
fruity,tropical,43222,6512,5314,44420,0.11963079693831608,2.4908401735307013,15,False
fruity,warm spicy,43222,45319,9059,79482,0.1139754913062077,0.6101528509345209,16,False
fruity,aquatic,43222,8872,4148,47946,0.08651399491094147,1.427104968043234,17,False
fruity,soft spicy,43222,13661,4461,52422,0.08509785967723475,0.996755028592812,18,False
fruity,animalic,43222,18242,4003,57461,0.06966464210507997,0.6698103316705708,19,False
fruity,lactonic,43222,7015,3237,47000,0.06887234042553192,1.4084898687948737,20,False
fruity,patchouli,43222,14822,3692,54352,0.0679275831616132,0.7603150494313714,21,False
fruity,earthy,43222,19049,3072,59199,0.05189276845892667,0.4922522761725197,22,False
fruity,violet,43222,7614,2342,48494,0.048294634387759314,0.9388856940405912,23,False
fruity,balsamic,43222,18162,2685,58699,0.04574183546568085,0.45125218948975515,24,False
fruity,ozonic,43222,5777,2094,46905,0.044643428205948195,1.106402155596413,25,False
fruity,leather,43222,10809,2234,51797,0.043129910998706486,0.6308648862397376,26,False
fruity,almond,43222,3438,1890,44770,0.042215769488496764,1.6780103500713837,27,False
fruity,nutty,43222,3619,1877,44964,0.041744506716484296,1.5831220320610575,28,False
fruity,sour,43222,1912,1756,43378,0.04048134999308405,2.803337115822583,29,False
fruity,caramel,43222,4008,1722,45508,0.037839500747121384,1.3114270510388228,30,False
fruity,yellow floral,43222,6986,1822,48386,0.03765552019179101,0.7960832656408622,31,False
fruity,iris,43222,7451,1657,49016,0.03380528806920189,0.6788075255645353,32,False
fruity,coconut,43222,3269,1386,45105,0.030728300631858996,1.294157141205253,33,False
fruity,oud,43222,8298,1467,50053,0.029308932531516594,0.5396291315852948,34,False
fruity,cherry,43222,1803,1207,43818,0.027545757451275733,2.0433852155106913,35,False
fruity,tuberose,43222,3931,1151,46002,0.025020651276031477,0.8937395631065476,36,False
fruity,mossy,43222,6173,1193,48202,0.024750010373013567,0.5899060769993993,37,False
fruity,honey,43222,3467,1060,45629,0.023230840035942054,0.9332343743745858,38,False
fruity,herbal,43222,8607,1143,50686,0.022550605689934104,0.4053527566766076,39,False
fruity,smoky,43222,7407,1116,49513,0.02253953507159736,0.4598969754219829,40,False
fruity,aldehydic,43222,3556,1005,45773,0.021956175037685974,0.8626666579569137,41,False
fruity,lavender,43222,8336,1070,50488,0.02119315480906354,0.3918003098940781,42,False
fruity,tobacco,43222,4372,949,46645,0.020345160252974594,0.6625593126031214,43,False
fruity,cinnamon,43222,4259,900,46581,0.01932118245636633,0.6450205820218715,44,False
fruity,marine,43222,4326,900,46648,0.019293431658377637,0.6350306654718333,45,False
fruity,cacao,43222,2035,495,44762,0.011058487109601894,0.742470988873284,46,False
fruity,chocolate,43222,1554,465,44311,0.01049400825980005,0.9133571688520558,47,False
fruity,terpenic,43222,557,409,43370,0.009430481899930827,2.241335223343189,48,False
fruity,salty,43222,2520,415,45327,0.009155690868577229,0.5026738110295095,49,False
fruity,coffee,43222,1815,391,44646,0.008757783452044976,0.657565215551258,50,False
fruity,bitter,43222,1034,347,43909,0.007902707873101187,1.0243482727427566,51,False
fruity,rum,43222,1166,341,44047,0.007741730424319477,0.8926773838969149,52,False
fruity,metallic,43222,2235,301,45156,0.0066657808486136946,0.41108125294962783,53,False
fruity,whiskey,43222,808,256,43774,0.005848220404806506,0.9670909250010652,54,False
fruity,soapy,43222,1720,242,44700,0.005413870246085011,0.429462870437428,55,False
fruity,anis,43222,1418,211,44429,0.004749150329739584,0.4541976970799035,56,False
fruity,Champagne,43222,311,204,43329,0.004708163124004708,2.002204724550035,57,False
fruity,conifer,43222,1828,190,44860,0.0042353990191707535,0.31726057936902424,58,False
fruity,savory,43222,654,164,43712,0.003751830161054173,0.7654288074215235,59,False
fruity,mineral,43222,770,146,43846,0.0033298362450394563,0.578763099840329,60,False
fruity,wine,43222,236,130,43328,0.0030003692762186115,1.6813961659512693,61,False
fruity,gourmand,43222,151,106,43267,0.0024499040839438832,2.14273084500443,62,False
gourmand,fruity,151,43222,106,43267,0.0024499040839438832,2.14273084500443,1,True
gourmand,sweet,151,60625,138,60638,0.0022758006530558396,1.988812999248993,2,True
green,aromatic,29755,54606,17440,66921,0.2606057889152882,1.4160863080920412,1,True
green,fresh,29755,33478,12621,50612,0.24936773887615585,1.6715442176383835,2,True
green,fresh spicy,29755,47271,14648,62378,0.2348263810958992,1.373938044608135,3,True
green,citrus,29755,59969,16172,73552,0.21987165542745268,1.1956953315141798,4,True
green,woody,29755,81432,17714,93473,0.18950927005659388,0.964506473429923,5,True
green,floral,29755,46586,11279,65062,0.17335772032830224,1.0734919254969981,6,True
green,white floral,29755,39497,10231,59021,0.1733450805645448,1.1485174089720156,7,True
green,fruity,29755,43222,9513,63464,0.14989600403378292,0.9758796136395652,8,True
green,powdery,29755,62885,10198,82442,0.12369908541762693,0.7190375156620498,9,True
green,sweet,29755,60625,9818,80562,0.12186887117996077,0.7180503264633684,10,True
green,musky,29755,41154,7647,63262,0.12087825234738074,0.8238775043572173,11,False
green,earthy,29755,19049,4698,44106,0.10651612025574751,1.0935142288724145,12,False
green,herbal,29755,8607,3200,35162,0.09100733746658324,1.6484727907554233,13,False
green,rose,29755,25617,4473,50899,0.0878799190553842,0.7742019087882658,14,False
green,amber,29755,45478,6036,69197,0.08722921513938466,0.588479693831033,15,False
green,aquatic,29755,8872,3071,35556,0.08637079536505794,1.5347650158894572,16,False
green,warm spicy,29755,45319,5526,69548,0.07945591533904642,0.5406474639723159,17,False
green,ozonic,29755,5777,2525,33007,0.07649892447056685,1.9379502449276558,18,False
green,animalic,29755,18242,3021,44976,0.0671691568836713,0.7342803085189133,19,False
green,soft spicy,29755,13661,2712,40704,0.06662735849056604,0.8802191274615371,20,False
green,yellow floral,29755,6986,1862,34879,0.05338455804352189,1.1817747408781603,21,False
green,vanilla,29755,34562,3195,61122,0.052272504171983904,0.4098789400710318,22,False
green,mossy,29755,6173,1702,34226,0.0497282767486706,1.222494423177261,23,False
green,lavender,29755,8336,1779,36312,0.048992068737607405,0.9462411920640444,24,False
green,balsamic,29755,18162,2042,45875,0.04451226158038147,0.4985120657672131,25,False
green,tuberose,29755,3931,1267,32419,0.03908201980320183,1.4290820980515813,26,False
green,patchouli,29755,14822,1578,42999,0.03669852787274123,0.47204543034067564,27,False
green,leather,29755,10809,1342,39222,0.03421549130589975,0.5504914864367323,28,False
green,conifer,29755,1828,1001,30582,0.03273167222549212,2.4279598118404606,29,False
green,lactonic,29755,7015,1157,35613,0.032488136354701935,0.7312894219399029,30,False
green,marine,29755,4326,972,33109,0.029357576489776195,0.9962385836620892,31,False
green,violet,29755,7614,1062,36307,0.02925055774368579,0.6184366971718999,32,False
green,aldehydic,29755,3556,941,32370,0.029070126660488107,1.1733065063220651,33,False
green,iris,29755,7451,976,36230,0.02693900082804306,0.5807896415997501,34,False
green,smoky,29755,7407,948,36214,0.026177721323245154,0.5674787461991303,35,False
green,tropical,29755,6512,818,35449,0.023075404101667182,0.5569580938846609,36,False
green,soapy,29755,1720,702,30773,0.02281220550482566,1.809640357493171,37,False
green,tobacco,29755,4372,576,33551,0.01716789365443653,0.5841520941916164,38,False
green,honey,29755,3467,558,32664,0.017083027185892725,0.7136149916171957,39,False
green,oud,29755,8298,599,37454,0.01599295135366049,0.3200641261715596,40,False
green,sour,29755,1912,425,31242,0.013603482491517828,0.9855635879909076,41,False
green,salty,29755,2520,431,31844,0.013534731817610854,0.7583336667440179,42,False
green,bitter,29755,1034,410,30379,0.013496165114059055,1.7581135690017802,43,False
green,cinnamon,29755,4259,435,33579,0.012954525149647102,0.45286131646688543,44,False
green,nutty,29755,3619,375,32999,0.011363980726688688,0.4594373438157962,45,False
green,coconut,29755,3269,371,32653,0.01136189630355557,0.5032022761186377,46,False
green,camphor,29755,793,273,30275,0.009017341040462428,1.5264165548702382,47,False
green,caramel,29755,4008,301,33462,0.008995278226047457,0.33298325211449054,48,False
green,cannabis,29755,388,251,29892,0.008396895490432222,2.868306808004199,49,False
green,anis,29755,1418,254,30919,0.0082150134221676,0.7942205017516109,50,False
green,almond,29755,3438,253,32940,0.0076806314511232545,0.3262858623689352,51,False
green,mineral,29755,770,149,30376,0.004905188306557809,0.8579839249978722,52,False
green,coffee,29755,1815,154,31416,0.004901960784313725,0.37620771655387686,53,False
green,metallic,29755,2235,150,31840,0.004711055276381909,0.297575614723824,54,False
green,cherry,29755,1803,129,31429,0.004104489484234306,0.3172324398561631,55,False
green,cacao,29755,2035,123,31667,0.0038841696403195754,0.2679935278154065,56,False
green,chocolate,29755,1554,106,31203,0.0033971092523154825,0.30243946325277193,57,False
green,rum,29755,1166,100,30821,0.00324454105966711,0.3802638644412502,58,False
herbal,lavender,8607,8336,2165,14778,0.14650155636757342,3.980997952387547,1,True
herbal,fresh spicy,8607,47271,6708,49170,0.13642464917632702,2.1751540672328598,2,True
herbal,aromatic,8607,54606,7565,55648,0.13594378953421507,2.123539418629234,3,True
herbal,green,8607,29755,3200,35162,0.09100733746658324,1.6484727907554233,4,True
herbal,citrus,8607,59969,4359,64217,0.06787922201286264,1.1141709262693824,5,True
herbal,soft spicy,8607,13661,1346,20922,0.0643341936717331,1.5102690693053349,6,True
herbal,woody,8607,81432,5194,84845,0.061217514290765516,0.977684214955001,7,True
herbal,earthy,8607,19049,1356,26300,0.05155893536121673,1.0911369608868222,8,True
herbal,warm spicy,8607,45319,2634,51292,0.05135303751072292,0.8908964160964175,9,True
herbal,fresh,8607,33478,1899,40186,0.0472552630269248,0.8694752400930607,10,True
herbal,floral,8607,46586,2362,52831,0.044708599117942116,0.7771703625663224,11,False
herbal,mossy,8607,6173,556,14224,0.0390888638920135,1.380607645504807,12,False
herbal,musky,8607,41154,1810,47951,0.037746866592980335,0.6741527044679663,13,False
herbal,amber,8607,45478,1954,52131,0.037482496019642826,0.6585897412963725,14,False
herbal,rose,8607,25617,1175,33049,0.0355532693878786,0.703074518014038,15,False
herbal,sweet,8607,60625,2296,66936,0.03430142225409346,0.5805129222318444,16,False
herbal,powdery,8607,62885,2042,69450,0.029402447804175665,0.4977375800528256,17,False
herbal,balsamic,8607,18162,741,26028,0.02846934071000461,0.6253833234517014,18,False
herbal,leather,8607,10809,537,18879,0.028444303194025106,0.7615186226857864,19,False
herbal,smoky,8607,7407,406,15608,0.02601230138390569,0.8401860150408655,20,False
herbal,tobacco,8607,4372,310,12669,0.024469176730602258,1.08685923530189,21,False
herbal,patchouli,8607,14822,553,22876,0.024173806609547124,0.5718868123097628,22,False
herbal,marine,8607,4326,303,12630,0.023990498812351543,1.073613275134728,23,False
herbal,bitter,8607,1034,224,9417,0.02378676860996071,3.3206204566972275,24,False
herbal,white floral,8607,39497,1115,46989,0.023728957841196874,0.4327155646010638,25,False
herbal,aquatic,8607,8872,403,17076,0.023600374795033966,0.6962661350047139,26,False
herbal,conifer,8607,1828,236,10199,0.023139523482694383,1.9789169621490217,27,False
herbal,fruity,8607,43222,1143,50686,0.022550605689934104,0.4053527566766076,28,False
herbal,ozonic,8607,5777,298,14086,0.021155757489706092,0.7906889254208732,29,False
herbal,cannabis,8607,388,182,8813,0.020651310563939634,7.190041910264841,30,False
herbal,camphor,8607,793,167,9233,0.018087295570237194,3.228011277368739,31,False
herbal,animalic,8607,18242,453,26396,0.01716169116532808,0.3806427042279528,32,False
herbal,yellow floral,8607,6986,258,15335,0.016824258232800784,0.5660866123024318,33,False
herbal,vanilla,8607,34562,705,42464,0.016602298417483046,0.3126669740402571,34,False
herbal,oud,8607,8298,274,16631,0.016475257050087188,0.506137938417622,35,False
