query_id,query_text,raw_response,parsed_prediction,api_status,parse_status,validation_status,attempts,latency_seconds,attempt_latencies,prompt_tokens,completion_tokens,total_tokens,first_attempt_success,final_error_type,attempt_log,model_name,prompt_version,run_timestamp
UQ0081,휴양지에 놀러갔을 때 어울릴만한 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""휴양지에서 어울릴만한 향수 추천""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""휴양지에서 어울릴만한 향수 추천""]}",success,success,success,1,1.5297276999335736,[1.528229600051418],641.0,80.0,721.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.528229600051418,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0082,뿌리고 슥 지나갔을 때 향이 너무 좋아서 사람들이 다 돌아볼 것 같은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""뿌리고 슥 지나갔을 때 향이 좋을 것"",
    ""사람들이 돌아볼 것 같은 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""뿌리고 슥 지나갔을 때 향이 좋을 것"",""사람들이 돌아볼 것 같은 향""]}",success,success,success,1,2.1024972000159323,[2.1012611999176443],648.0,99.0,747.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.1012611999176443,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0083,귀엽고 산뜻한 20대 여자가 뿌리면 잘어울릴 향수 알려줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""female""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""귀엽고 산뜻한"", ""20대 여성""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""female""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""귀엽고 산뜻한"",""20대 여성""]}",success,success,success,2,4.3250902001746,"[1.4867488001473248, 1.835674799978733]",646.0,82.0,728.0,False,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4867488001473248,""status"":""failed"",""error_type"":""SCHEMA_VALIDATION_ERROR"",""error_message"":""context.gender는 문자열 list여야 합니다.""},{""attempt"":2,""http_status"":200,""latency_seconds"":1.835674799978733,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0084,40대 남성 데일리 향수 추천,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [
      ""day""
    ],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""40대"",
    ""daily""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[""day""],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""40대"",""daily""]}",success,success,success,1,1.7178404999431223,[1.7169649000279605],631.0,90.0,721.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.7169649000279605,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0085,여름에 남자가 쓰기 좋은 시원한 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""여름에 남자가 쓰기 좋은 시원한 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[""summer""],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""여름에 남자가 쓰기 좋은 시원한 향수""]}",success,success,success,1,1.7179328999482095,[1.717110900208354],637.0,97.0,734.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.717110900208354,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0086,봄에 데일리로 쓰기 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""spring""
    ],
    ""daypart"": [
      ""day""
    ],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""daily use""
  ]
}","{""scent_preference"":[],""context"":{""season"":[""spring""],""daypart"":[""day""],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""daily use""]}",success,success,success,1,1.422600100049749,[1.4218011999037117],636.0,86.0,722.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4218011999037117,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0087,가을에 잘 어울리는 우디 향수 추천해줘,"{
  ""scent_preference"": [""woody""],
  ""context"": {
    ""season"": [""autumn""],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""가을에 잘 어울리는 우디 향수 추천해줘""]
}","{""scent_preference"":[""woody""],""context"":{""season"":[""autumn""],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""가을에 잘 어울리는 우디 향수 추천해줘""]}",success,success,success,1,1.587847099872306,[1.5868277000263333],635.0,88.0,723.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5868277000263333,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0088,출근할 때 부담 없이 뿌릴 수 있는 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [""day""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""출근할 때 부담 없이 뿌릴 수 있는 향수 추천""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[""day""],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""출근할 때 부담 없이 뿌릴 수 있는 향수 추천""]}",success,success,success,1,1.6571980000007898,[1.6562467000912875],638.0,85.0,723.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6562467000912875,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0089,소개팅할 때 쓰기 좋은 남자 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""소개팅할 때"",
    ""남자 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""소개팅할 때"",""남자 향수""]}",success,success,success,1,1.434417099924758,[1.4333144000265747],635.0,83.0,718.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4333144000265747,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0090,데이트할 때 반응 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""데이트할 때 반응 좋은 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""데이트할 때 반응 좋은 향수 추천""]}",success,success,success,1,1.4190493999049067,[1.41812300006859],632.0,81.0,713.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.41812300006859,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0091,회사에서 쓰기 좋은 은은한 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""회사에서 쓰기 좋은"", ""은은한 향수""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":""LOW"",""longevity"":""""},""avoid"":[],""additional_requirements"":[""회사에서 쓰기 좋은"",""은은한 향수""]}",success,success,success,1,1.857384700095281,[1.8560713999904692],634.0,82.0,716.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8560713999904692,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0092,향이 너무 세지 않은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":""LOW"",""longevity"":""""},""avoid"":[],""additional_requirements"":[]}",success,success,success,1,1.9801743000280112,[1.97944389982149],632.0,69.0,701.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.97944389982149,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0093,인기많은 남자 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""인기 많은 남자 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""인기 많은 남자 향수""]}",success,success,success,1,1.5046876999549568,[1.5033722000662237],633.0,85.0,718.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5033722000662237,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0094,너무 흔하지 않으면서 섹시한 느낌의 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""너무 흔하지 않음"",
    ""섹시한 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""너무 흔하지 않음"",""섹시한 느낌""]}",success,success,success,1,1.5290129000786692,[1.5281677001621574],639.0,86.0,725.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5281677001621574,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0095,햇살 내리쬐는 일본 여름같은 향수,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""햇살 내리쬐는 일본 여름 같은 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[""summer""],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""햇살 내리쬐는 일본 여름 같은 향""]}",success,success,success,1,1.5157161999959499,[1.5149413999170065],637.0,92.0,729.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5149413999170065,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0096,중성적이면서 살짝 꿀 향이 나는 향수 찾고있어,"{
  ""scent_preference"": [
    ""Honey""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""neuter""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""중성적""
  ]
}","{""scent_preference"":[""Honey""],""context"":{""season"":[],""daypart"":[],""gender"":[""neuter""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""중성적""]}",success,success,success,1,1.5808137999847531,[1.5798951999749988],639.0,88.0,727.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5798951999749988,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0097,마사지숍에서 날 것 같은 향수,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""마사지숍에서 날 것 같은 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""마사지숍에서 날 것 같은 향""]}",success,success,success,1,1.9002652000635862,[1.89932299987413],630.0,80.0,710.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.89932299987413,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0098,양키캔들 핑크 샌즈 쓰고 있는데 이거 향 너무 좋아서 이거랑 비슷한 향수 갖고싶어,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""양키캔들 핑크 샌즈와 비슷한 향을 원함"",
    ""현재 사용 중인 '핑크 샌즈' 향이 너무 마음에 듦""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""양키캔들 핑크 샌즈와 비슷한 향을 원함"",""현재 사용 중인 '핑크 샌즈' 향이 너무 마음에 듦""]}",success,success,success,1,1.6908549000509083,[1.6895351000130177],653.0,112.0,765.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6895351000130177,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
