source_type,source_expression,target_type,target_feature,association_score,association_metric,support_count,evidence_level,evidence_description
NATURAL_LANGUAGE_DIRECT,Pebbles,NOTE,Pebbles,1.0,EXACT_MATCH,23.0,A,Exact canonical Note label; present in 23 perfumes
NATURAL_LANGUAGE_DIRECT,Pecan,NOTE,Pecan,1.0,EXACT_MATCH,33.0,A,Exact canonical Note label; present in 33 perfumes
NATURAL_LANGUAGE_DIRECT,Pelargonium,NOTE,Pelargonium,1.0,EXACT_MATCH,78.0,A,Exact canonical Note label; present in 78 perfumes
NATURAL_LANGUAGE_DIRECT,Pelargonium Leaf,NOTE,Pelargonium Leaf,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Pencil,NOTE,Pencil,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Pennyroyal,NOTE,Pennyroyal,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Peony,NOTE,Peony,1.0,EXACT_MATCH,5269.0,A,"Exact canonical Note label; present in 5,269 perfumes"
NATURAL_LANGUAGE_DIRECT,Pepper,NOTE,Pepper,1.0,EXACT_MATCH,4316.0,A,"Exact canonical Note label; present in 4,316 perfumes"
NATURAL_LANGUAGE_DIRECT,Pepper Oil,NOTE,Pepper Oil,1.0,EXACT_MATCH,17.0,A,Exact canonical Note label; present in 17 perfumes
NATURAL_LANGUAGE_DIRECT,Peppermint,NOTE,Peppermint,1.0,EXACT_MATCH,515.0,A,Exact canonical Note label; present in 515 perfumes
NATURAL_LANGUAGE_DIRECT,Peppertree,NOTE,Peppertree,1.0,EXACT_MATCH,23.0,A,Exact canonical Note label; present in 23 perfumes
NATURAL_LANGUAGE_DIRECT,Pepperwood or Hercules Club,NOTE,Pepperwood or Hercules Club,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Pepperwood™,NOTE,Pepperwood™,1.0,EXACT_MATCH,13.0,A,Exact canonical Note label; present in 13 perfumes
NATURAL_LANGUAGE_DIRECT,Perfume lemon,NOTE,Perfume lemon,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Periwinkle,NOTE,Periwinkle,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Persimmon,NOTE,Persimmon,1.0,EXACT_MATCH,69.0,A,Exact canonical Note label; present in 69 perfumes
NATURAL_LANGUAGE_DIRECT,Peru Balsam,NOTE,Peru Balsam,1.0,EXACT_MATCH,1005.0,A,"Exact canonical Note label; present in 1,005 perfumes"
NATURAL_LANGUAGE_DIRECT,Peruvian Pepper,NOTE,Peruvian Pepper,1.0,EXACT_MATCH,23.0,A,Exact canonical Note label; present in 23 perfumes
NATURAL_LANGUAGE_DIRECT,Pesto,NOTE,Pesto,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Petalia,NOTE,Petalia,1.0,EXACT_MATCH,112.0,A,Exact canonical Note label; present in 112 perfumes
NATURAL_LANGUAGE_DIRECT,Petitgrain,NOTE,Petitgrain,1.0,EXACT_MATCH,2750.0,A,"Exact canonical Note label; present in 2,750 perfumes"
NATURAL_LANGUAGE_DIRECT,Petitgrain Paraguay,NOTE,Petitgrain Paraguay,1.0,EXACT_MATCH,90.0,A,Exact canonical Note label; present in 90 perfumes
NATURAL_LANGUAGE_DIRECT,Petrichor,NOTE,Petrichor,1.0,EXACT_MATCH,83.0,A,Exact canonical Note label; present in 83 perfumes
NATURAL_LANGUAGE_DIRECT,Petroleum,NOTE,Petroleum,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Petunia,NOTE,Petunia,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Pharaone®,NOTE,Pharaone®,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Phlox,NOTE,Phlox,1.0,EXACT_MATCH,10.0,A,Exact canonical Note label; present in 10 perfumes
NATURAL_LANGUAGE_DIRECT,Phoebe zhennan,NOTE,Phoebe zhennan,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Physcool®,NOTE,Physcool®,1.0,EXACT_MATCH,4.0,A,Exact canonical Note label; present in 4 perfumes
NATURAL_LANGUAGE_DIRECT,Pikul Flower,NOTE,Pikul Flower,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pimento,NOTE,Pimento,1.0,EXACT_MATCH,411.0,A,Exact canonical Note label; present in 411 perfumes
NATURAL_LANGUAGE_DIRECT,Pimento Leaf,NOTE,Pimento Leaf,1.0,EXACT_MATCH,33.0,A,Exact canonical Note label; present in 33 perfumes
NATURAL_LANGUAGE_DIRECT,Pimento Seeds,NOTE,Pimento Seeds,1.0,EXACT_MATCH,45.0,A,Exact canonical Note label; present in 45 perfumes
NATURAL_LANGUAGE_DIRECT,Pine,NOTE,Pine,1.0,EXACT_MATCH,1005.0,A,"Exact canonical Note label; present in 1,005 perfumes"
NATURAL_LANGUAGE_DIRECT,Pine Tree,NOTE,Pine Tree,1.0,EXACT_MATCH,502.0,A,Exact canonical Note label; present in 502 perfumes
NATURAL_LANGUAGE_DIRECT,Pine Tree Needles,NOTE,Pine Tree Needles,1.0,EXACT_MATCH,76.0,A,Exact canonical Note label; present in 76 perfumes
NATURAL_LANGUAGE_DIRECT,Pine needles,NOTE,Pine needles,1.0,EXACT_MATCH,278.0,A,Exact canonical Note label; present in 278 perfumes
NATURAL_LANGUAGE_DIRECT,Pine tar,NOTE,Pine tar,1.0,EXACT_MATCH,35.0,A,Exact canonical Note label; present in 35 perfumes
NATURAL_LANGUAGE_DIRECT,Pineapple,NOTE,Pineapple,1.0,EXACT_MATCH,4299.0,A,"Exact canonical Note label; present in 4,299 perfumes"
NATURAL_LANGUAGE_DIRECT,Pineapple Leaf,NOTE,Pineapple Leaf,1.0,EXACT_MATCH,63.0,A,Exact canonical Note label; present in 63 perfumes
NATURAL_LANGUAGE_DIRECT,Pineapple blossom,NOTE,Pineapple blossom,1.0,EXACT_MATCH,41.0,A,Exact canonical Note label; present in 41 perfumes
NATURAL_LANGUAGE_DIRECT,Pinesap,NOTE,Pinesap,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Crystal,NOTE,Pink Crystal,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Flamingo Heliconia,NOTE,Pink Flamingo Heliconia,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Freesia,NOTE,Pink Freesia,1.0,EXACT_MATCH,64.0,A,Exact canonical Note label; present in 64 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Grapefruit,NOTE,Pink Grapefruit,1.0,EXACT_MATCH,738.0,A,Exact canonical Note label; present in 738 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Himalayan Sea Salt,NOTE,Pink Himalayan Sea Salt,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Hyacinth,NOTE,Pink Hyacinth,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Ipê Tree,NOTE,Pink Ipê Tree,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Jasmine,NOTE,Pink Jasmine,1.0,EXACT_MATCH,51.0,A,Exact canonical Note label; present in 51 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Lily,NOTE,Pink Lily,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Litchi,NOTE,Pink Litchi,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Lotus,NOTE,Pink Lotus,1.0,EXACT_MATCH,111.0,A,Exact canonical Note label; present in 111 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Nerium Oleander,NOTE,Pink Nerium Oleander,1.0,EXACT_MATCH,17.0,A,Exact canonical Note label; present in 17 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Paprika,NOTE,Pink Paprika,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Peony,NOTE,Pink Peony,1.0,EXACT_MATCH,224.0,A,Exact canonical Note label; present in 224 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Pepper,NOTE,Pink Pepper,1.0,EXACT_MATCH,10387.0,A,"Exact canonical Note label; present in 10,387 perfumes"
NATURAL_LANGUAGE_DIRECT,Pink Rose,NOTE,Pink Rose,1.0,EXACT_MATCH,99.0,A,Exact canonical Note label; present in 99 perfumes
NATURAL_LANGUAGE_DIRECT,Pink Violet,NOTE,Pink Violet,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Pinot Noir grapes,NOTE,Pinot Noir grapes,1.0,EXACT_MATCH,16.0,A,Exact canonical Note label; present in 16 perfumes
NATURAL_LANGUAGE_DIRECT,Pinwheel Flower,NOTE,Pinwheel Flower,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pisco Sour cocktal,NOTE,Pisco Sour cocktal,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Pistachio,NOTE,Pistachio,1.0,EXACT_MATCH,585.0,A,Exact canonical Note label; present in 585 perfumes
NATURAL_LANGUAGE_DIRECT,Pistachio Blossom,NOTE,Pistachio Blossom,1.0,EXACT_MATCH,8.0,A,Exact canonical Note label; present in 8 perfumes
NATURAL_LANGUAGE_DIRECT,Pistachio Leaf,NOTE,Pistachio Leaf,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Pistachio Liquer,NOTE,Pistachio Liquer,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pistachio Spread Cream,NOTE,Pistachio Spread Cream,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Pitahaya,NOTE,Pitahaya,1.0,EXACT_MATCH,122.0,A,Exact canonical Note label; present in 122 perfumes
NATURAL_LANGUAGE_DIRECT,Pitahaya Flower,NOTE,Pitahaya Flower,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pitanga,NOTE,Pitanga,1.0,EXACT_MATCH,28.0,A,Exact canonical Note label; present in 28 perfumes
NATURAL_LANGUAGE_DIRECT,Pitosporum,NOTE,Pitosporum,1.0,EXACT_MATCH,60.0,A,Exact canonical Note label; present in 60 perfumes
NATURAL_LANGUAGE_DIRECT,Pittosporum,NOTE,Pittosporum,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Pizza,NOTE,Pizza,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Piña Colada,NOTE,Piña Colada,1.0,EXACT_MATCH,55.0,A,Exact canonical Note label; present in 55 perfumes
NATURAL_LANGUAGE_DIRECT,Plantain,NOTE,Plantain,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Plasma,NOTE,Plasma,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Plastic,NOTE,Plastic,1.0,EXACT_MATCH,29.0,A,Exact canonical Note label; present in 29 perfumes
NATURAL_LANGUAGE_DIRECT,Plastic Bag,NOTE,Plastic Bag,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Play-Doh,NOTE,Play-Doh,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Plum,NOTE,Plum,1.0,EXACT_MATCH,3763.0,A,"Exact canonical Note label; present in 3,763 perfumes"
NATURAL_LANGUAGE_DIRECT,Plum Blossom,NOTE,Plum Blossom,1.0,EXACT_MATCH,169.0,A,Exact canonical Note label; present in 169 perfumes
NATURAL_LANGUAGE_DIRECT,Plum Brandy,NOTE,Plum Brandy,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Plum Liquor,NOTE,Plum Liquor,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Plum Tree,NOTE,Plum Tree,1.0,EXACT_MATCH,15.0,A,Exact canonical Note label; present in 15 perfumes
NATURAL_LANGUAGE_DIRECT,Plum Wine,NOTE,Plum Wine,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Plum Wood,NOTE,Plum Wood,1.0,EXACT_MATCH,8.0,A,Exact canonical Note label; present in 8 perfumes
NATURAL_LANGUAGE_DIRECT,Plumeria,NOTE,Plumeria,1.0,EXACT_MATCH,70.0,A,Exact canonical Note label; present in 70 perfumes
NATURAL_LANGUAGE_DIRECT,Poinsettia,NOTE,Poinsettia,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Poison,NOTE,Poison,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Poivrol,NOTE,Poivrol,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pokan,NOTE,Pokan,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pollen,NOTE,Pollen,1.0,EXACT_MATCH,33.0,A,Exact canonical Note label; present in 33 perfumes
NATURAL_LANGUAGE_DIRECT,Polygonum,NOTE,Polygonum,1.0,EXACT_MATCH,8.0,A,Exact canonical Note label; present in 8 perfumes
NATURAL_LANGUAGE_DIRECT,Pomarose,NOTE,Pomarose,1.0,EXACT_MATCH,35.0,A,Exact canonical Note label; present in 35 perfumes
NATURAL_LANGUAGE_DIRECT,Pomegranate,NOTE,Pomegranate,1.0,EXACT_MATCH,881.0,A,Exact canonical Note label; present in 881 perfumes
NATURAL_LANGUAGE_DIRECT,Pomegranate Blossom,NOTE,Pomegranate Blossom,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Pomegranate Seed,NOTE,Pomegranate Seed,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Pomelo,NOTE,Pomelo,1.0,EXACT_MATCH,596.0,A,Exact canonical Note label; present in 596 perfumes
NATURAL_LANGUAGE_DIRECT,Popcorn,NOTE,Popcorn,1.0,EXACT_MATCH,110.0,A,Exact canonical Note label; present in 110 perfumes
NATURAL_LANGUAGE_DIRECT,Poplar,NOTE,Poplar,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Poplar (Populus) buds,NOTE,Poplar (Populus) buds,1.0,EXACT_MATCH,46.0,A,Exact canonical Note label; present in 46 perfumes
NATURAL_LANGUAGE_DIRECT,Poplar buds,NOTE,Poplar buds,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Poppy,NOTE,Poppy,1.0,EXACT_MATCH,156.0,A,Exact canonical Note label; present in 156 perfumes
NATURAL_LANGUAGE_DIRECT,Popsicle,NOTE,Popsicle,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Porcelain,NOTE,Porcelain,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Porcelain clay,NOTE,Porcelain clay,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Port Wine,NOTE,Port Wine,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Portlandia,NOTE,Portlandia,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Portulaca or Pigweed,NOTE,Portulaca or Pigweed,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Posidonia,NOTE,Posidonia,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Potato,NOTE,Potato,1.0,EXACT_MATCH,8.0,A,Exact canonical Note label; present in 8 perfumes
NATURAL_LANGUAGE_DIRECT,Powder From The Moon,NOTE,Powder From The Moon,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Powdered Sugar,NOTE,Powdered Sugar,1.0,EXACT_MATCH,27.0,A,Exact canonical Note label; present in 27 perfumes
NATURAL_LANGUAGE_DIRECT,Powdery Musk,NOTE,Powdery Musk,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Powdery Notes,NOTE,Powdery Notes,1.0,EXACT_MATCH,1593.0,A,"Exact canonical Note label; present in 1,593 perfumes"
NATURAL_LANGUAGE_DIRECT,Praline,NOTE,Praline,1.0,EXACT_MATCH,2164.0,A,"Exact canonical Note label; present in 2,164 perfumes"
NATURAL_LANGUAGE_DIRECT,Precious Woods,NOTE,Precious Woods,1.0,EXACT_MATCH,678.0,A,Exact canonical Note label; present in 678 perfumes
NATURAL_LANGUAGE_DIRECT,Pretzel,NOTE,Pretzel,1.0,EXACT_MATCH,4.0,A,Exact canonical Note label; present in 4 perfumes
NATURAL_LANGUAGE_DIRECT,Priest’s Clothes,NOTE,Priest’s Clothes,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Primrose,NOTE,Primrose,1.0,EXACT_MATCH,35.0,A,Exact canonical Note label; present in 35 perfumes
NATURAL_LANGUAGE_DIRECT,Princess Tree or Paulownia,NOTE,Princess Tree or Paulownia,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Priprioca,NOTE,Priprioca,1.0,EXACT_MATCH,52.0,A,Exact canonical Note label; present in 52 perfumes
NATURAL_LANGUAGE_DIRECT,Privet,NOTE,Privet,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Profiterole,NOTE,Profiterole,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Propolis,NOTE,Propolis,1.0,EXACT_MATCH,23.0,A,Exact canonical Note label; present in 23 perfumes
NATURAL_LANGUAGE_DIRECT,Prosecco,NOTE,Prosecco,1.0,EXACT_MATCH,26.0,A,Exact canonical Note label; present in 26 perfumes
NATURAL_LANGUAGE_DIRECT,Protea,NOTE,Protea,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Prunella,NOTE,Prunella,1.0,EXACT_MATCH,14.0,A,Exact canonical Note label; present in 14 perfumes
NATURAL_LANGUAGE_DIRECT,Prunol,NOTE,Prunol,1.0,EXACT_MATCH,10.0,A,Exact canonical Note label; present in 10 perfumes
NATURAL_LANGUAGE_DIRECT,Pu'er tea,NOTE,Pu'er tea,1.0,EXACT_MATCH,14.0,A,Exact canonical Note label; present in 14 perfumes
NATURAL_LANGUAGE_DIRECT,Pua keni keni (Pua-lulu),NOTE,Pua keni keni (Pua-lulu),1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Pudding,NOTE,Pudding,1.0,EXACT_MATCH,8.0,A,Exact canonical Note label; present in 8 perfumes
NATURAL_LANGUAGE_DIRECT,Puff Pastry,NOTE,Puff Pastry,1.0,EXACT_MATCH,22.0,A,Exact canonical Note label; present in 22 perfumes
NATURAL_LANGUAGE_DIRECT,Pumpkin,NOTE,Pumpkin,1.0,EXACT_MATCH,145.0,A,Exact canonical Note label; present in 145 perfumes
NATURAL_LANGUAGE_DIRECT,Pumpkin Pie,NOTE,Pumpkin Pie,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Punch,NOTE,Punch,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Purple Coneflower,NOTE,Purple Coneflower,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Purple Yam,NOTE,Purple Yam,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Purslane,NOTE,Purslane,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Quandong Desert Peach,NOTE,Quandong Desert Peach,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,"Quandong, desert peach",NOTE,"Quandong, desert peach",1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Queen of the Night Flower,NOTE,Queen of the Night Flower,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Quenepa,NOTE,Quenepa,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Quince,NOTE,Quince,1.0,EXACT_MATCH,335.0,A,Exact canonical Note label; present in 335 perfumes
NATURAL_LANGUAGE_DIRECT,RE Base,NOTE,RE Base,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Rain Notes,NOTE,Rain Notes,1.0,EXACT_MATCH,159.0,A,Exact canonical Note label; present in 159 perfumes
NATURAL_LANGUAGE_DIRECT,Rainbow Sorbet,NOTE,Rainbow Sorbet,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Raisin,NOTE,Raisin,1.0,EXACT_MATCH,64.0,A,Exact canonical Note label; present in 64 perfumes
NATURAL_LANGUAGE_DIRECT,Raki,NOTE,Raki,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Rambutan,NOTE,Rambutan,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Rangoon Creeper,NOTE,Rangoon Creeper,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Rangpur,NOTE,Rangpur,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Raspberry,NOTE,Raspberry,1.0,EXACT_MATCH,6229.0,A,"Exact canonical Note label; present in 6,229 perfumes"
NATURAL_LANGUAGE_DIRECT,Raspberry Bloom,NOTE,Raspberry Bloom,1.0,EXACT_MATCH,43.0,A,Exact canonical Note label; present in 43 perfumes
NATURAL_LANGUAGE_DIRECT,Raspberry Blossom,NOTE,Raspberry Blossom,1.0,EXACT_MATCH,10.0,A,Exact canonical Note label; present in 10 perfumes
NATURAL_LANGUAGE_DIRECT,Raspberry Leaf,NOTE,Raspberry Leaf,1.0,EXACT_MATCH,98.0,A,Exact canonical Note label; present in 98 perfumes
NATURAL_LANGUAGE_DIRECT,Raspberry Macaron,NOTE,Raspberry Macaron,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Raspberry leaf,NOTE,Raspberry leaf,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Ravello Rose,NOTE,Ravello Rose,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Ravenala,NOTE,Ravenala,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Ravensara,NOTE,Ravensara,1.0,EXACT_MATCH,16.0,A,Exact canonical Note label; present in 16 perfumes
NATURAL_LANGUAGE_DIRECT,Red Algae,NOTE,Red Algae,1.0,EXACT_MATCH,38.0,A,Exact canonical Note label; present in 38 perfumes
NATURAL_LANGUAGE_DIRECT,Red Amber,NOTE,Red Amber,1.0,EXACT_MATCH,30.0,A,Exact canonical Note label; present in 30 perfumes
NATURAL_LANGUAGE_DIRECT,Red Apple,NOTE,Red Apple,1.0,EXACT_MATCH,1060.0,A,"Exact canonical Note label; present in 1,060 perfumes"
NATURAL_LANGUAGE_DIRECT,Red Bean Paste,NOTE,Red Bean Paste,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Red Berries,NOTE,Red Berries,1.0,EXACT_MATCH,1527.0,A,"Exact canonical Note label; present in 1,527 perfumes"
NATURAL_LANGUAGE_DIRECT,Red Cedar,NOTE,Red Cedar,1.0,EXACT_MATCH,111.0,A,Exact canonical Note label; present in 111 perfumes
NATURAL_LANGUAGE_DIRECT,Red Chilli Pepper,NOTE,Red Chilli Pepper,1.0,EXACT_MATCH,61.0,A,Exact canonical Note label; present in 61 perfumes
NATURAL_LANGUAGE_DIRECT,Red Currant,NOTE,Red Currant,1.0,EXACT_MATCH,583.0,A,Exact canonical Note label; present in 583 perfumes
NATURAL_LANGUAGE_DIRECT,Red Currant Blossom,NOTE,Red Currant Blossom,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Red Cyclamen,NOTE,Red Cyclamen,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Red Freesia,NOTE,Red Freesia,1.0,EXACT_MATCH,8.0,A,Exact canonical Note label; present in 8 perfumes
NATURAL_LANGUAGE_DIRECT,Red Fruits,NOTE,Red Fruits,1.0,EXACT_MATCH,935.0,A,Exact canonical Note label; present in 935 perfumes
