core_id,latin_core,korean_transliteration,reconstruction_status
d16eae9a708ecded,Eternity Eau Fresh For Women,이터니티 오 프레시 포 우먼,OK
48ec72a72133fc41,Colonia Futura,콜로니아 푸투라,UNCERTAIN
f9f67a3f61e440a9,R.E.M.,르. 에. M.,UNCERTAIN
6b01f434700c2429,J'Adore Infinissime,쟈도르 엥피니스심,UNCERTAIN
4bc399f395ffb63a,Libre Collector Edition Dress Me Wild,리브르 컬렉터 에디션 드레스스 미 와일드,UNCERTAIN
a54227d5774f438e,Ralph Pride Edition,랄프 프리드 에디션,UNCERTAIN
c30bcacb652986cf,Polo Red Pride Edition,폴로 레드 프리드 에디션,UNCERTAIN
1bc1cc5dc2a24507,Eros,에로스,OK
ecc76c19c9f3c510,XX,XX,OK
ff7a56b5200f07f7,CK One Collector's Bottle,씨케이 원 컬렉터스 보틀,OK
f9d8a7d68e93de43,Pure Musc Absolu For Her,퓨어 뮈스크 압솔뤼 포 허,OK
d3b57fe226a8692a,Tobacco Mandarin,토바코 만다린,OK
fd8e01dcf4cac8c7,For Her Edition Limitée,포 허 에디션 리미테,UNCERTAIN
9c0082acfbbf0307,Éclat d'Arpège Sheer,에끌라 다르페쥬 시어,OK
a7da26e6088a884d,Tuberosa 1974,투베로사 1974,OK
0712a2e96ee67869,Papyrus,파피루스,UNCERTAIN
2594a51f26830ed6,Vanilla Planifolia,바닐라 플라니포리아,UNCERTAIN
722926251b161654,Nectar d'Issey Première Fleur,넥타 디세이 프레미엘 플뢰르,UNCERTAIN
ee316973e3021be7,Patchouli Musc,패출리 뮈스크,OK
ec6a8bc06669fda5,Juicy Flowers,즤시 플라워스,UNCERTAIN
68bd414a41f04277,Black Opium Baby Cat Collector,블랙 오피움 베이비 카트 컬렉터,UNCERTAIN
5824cfc115380208,Mon Paris Christmas Collector,몽 파리 크리스마스 컬렉터,OK
e149a9103a50d4e4,XX Artisan,XX 아티산,OK
c037ba592abcfef2,Enduring Glow Limited Edition 2020,엔두링 글로우 리미티드 에디션 2020,UNCERTAIN
d8ee1f188bc51a0e,Gold Immortals,골드 이모털스,OK
0abed9a40db91138,Dioressence Eau Parfumee,디오레상스 오 팔푸미,UNCERTAIN
ca833255f80e4651,Aqua Wood,아쿠아 우드,OK
a924fd7c58b70ebe,Narciso Grace,나르시소 그라스,UNCERTAIN
a92dfbf05d616675,Midnight Musk & Amber,미드나이트 머스크 앤 앰버,OK
d77926bb33705dee,I Want Choo,I 원트 추,OK
1f45143e4426b52a,Dark Vanilla,다크 바닐라,OK
69867a4d81492a35,Midnight Gold,미드나이트 골드,OK
dd9aa4fb61834bb3,EGE / ΑΙΓΑΙΟ,이지이 /,OK
d230d02dde033d17,Nanshe,난시,UNCERTAIN
cdad29dd76d7773d,Space Rage Travx,스파스 라지 트라븍스,UNCERTAIN
8a64e28e3c20708e,Lazy Sunday Morning Lunar New Year Edition,레이지 선데이 모닝 루날 뉴 이일 에디션,UNCERTAIN
8ddf5ea673f2821e,Scarlet Poppy Intense,스칼렛 파피 인텐스,OK
0f947805992b5921,Black Opium Zebra Collector,블랙 오피움 세브라 컬렉터,UNCERTAIN
2d1c03584e9058b4,Oud Pashmina,우드 파시미나,UNCERTAIN
3494065fcfdb2f2d,Wild Bluebell 2020,와일드 블루벨 2020,OK
a003e7f27f18d10e,Mirto di Panarea Limited Edition,미르토 디 파나레아 리미티드 에디션,OK
6070e37cb617c34c,Miss Dior Blooming Bouquet Bobby Limited Edition,미스 디올 블루밍 부케 보브비 리미티드 에디션,UNCERTAIN
44b89683d98af6f2,Y Le Parfum,와이 르 퍼퓸,OK
0003c9e1e0f38360,Musc Noir For Her,뮈스크 누아르 포 허,OK
7383fc36f247bad5,Honoré Delights,오놀 데리그트,UNCERTAIN
f49d8b352e9665fb,Matcha Meditation,마특하 메디타션,UNCERTAIN
03aef6d86bb73f46,Miss Dior Rose N'Roses Roller Pearl,미스 디올 로즈 은로세스 롤러 펄,UNCERTAIN
fc6f66b0c9016b90,Mixed Emotions,믹세드 에모숀스,UNCERTAIN
4c83ca91a9b7ace2,Tobacolor,토바코롤,UNCERTAIN
24945812ba8f62ce,Classic Electric Sky,클래식 일렉트릭 스카이,OK
04489d8144967e8e,For Men Ultimate Power,포 맨 얼티밋 포웰,UNCERTAIN
1cf04b2116a3dc97,CK One Summer 2021,씨케이 원 서머 2021,OK
b13ab007077968fd,Red Hibiscus Intense,레드 히비스커스 인텐스,OK
74cd862496117da4,Yellow Hibiscus,옐로 히비스커스,OK
12ba6faf66efbd34,Hypnotic Poison Collector Rubis,힙노틱 쁘아종 컬렉터 루비스,UNCERTAIN
73228ec491404829,L'Eau d'Issey Pour Homme Limited Edition,로 디세이 뿌르 옴므 리미티드 에디션,OK
0f24fd3e64d3d684,Romance Parfum,로맨스 퍼퓸,OK
3d8ac43a28ef4222,Bergamotto di Calabria La Spugnatura,베르가모토 디 칼라브리아 라 스푸냐투라,OK
cb9bf27f3db65a9c,Explorer Ultra Blue,익스플로러 울트라 블루,OK
fa969d472b4358d6,Shem,셈,UNCERTAIN
a6ccbaf57898ce8a,A Drop d'Issey,어 드롭 디세이,OK
2ab792b8d3ad74a0,Narciso Eau Néroli Ambrée,나르시소 오 네로리 암브레,UNCERTAIN
81030d8ce703120c,Lush Fleur,러시 플뢰르,OK
751278aca6d3c03a,Coco Mademoiselle L'Eau,코코 마드모아젤 로,OK
6ef896c2f60b81c0,Open Sky,오펜 스카이,UNCERTAIN
a44ada2b2a651bc7,Eden-Roc,에덴 - 록,UNCERTAIN
be3f9c1c784661cc,Rose Blush,로즈 블러시,OK
89f8e0d4e5e4719c,Orange Peel,오렌지 필,UNCERTAIN
80ecbdabba15ad70,Tangy Rhubarb,탄지 루바브,UNCERTAIN
5e8d74ee6447cec8,Elderflower Cordial,엘더플라워 콜디알,UNCERTAIN
26871e62859e0b94,Fleur Narcotique Blossom,플뢰르 나르코티크 블로섬,OK
35698214fa4904d6,Crazy In Love,크라시 인 러브,UNCERTAIN
c4efa1e598bf5bbb,Lovely Garden,러블리 가든,OK
e59e503f06660c4c,Paris – Édimbourg,파리 – 에딤불그,UNCERTAIN
ef9df86e84761a77,Classic Sunshine,클래식 순신,UNCERTAIN
5c74ee7334ba1626,Fusion d'Issey Extrême,푸시옹 디세이 에트렘,UNCERTAIN
93ad2df0713a404d,Polo Sport Fresh,폴로 스포트 프레시,OK
5cff39bbaf704d24,Autumn Vibes,오툼은 비베스,UNCERTAIN
b64471bd1e8273cb,Bleu de Chanel All-Over Spray,블루 드 샤넬 올 - 오벨 스프레이,UNCERTAIN
1ccb7c42dc8a6d24,Amber Musc Oil,앰버 뮈스크 오일,OK
a295c8c454d59e5c,La Nuit de L'Homme Bleu Électrique,라 뉘 드 롬므 블루 일렉트리크,OK
f71e10522135d699,Vanilla Diorama,바닐라 디오라마,OK
d645d7cda975871c,Rouge Velours,루즈 벨루르,OK
62dafcca4e54056f,Defy,데피,UNCERTAIN
26f809e08df2e127,Ralph's Club,랄프스 클럽,OK
f00ce8a095559bf8,Urban Hero Gold Edition,울반 헤로 골드 에디션,UNCERTAIN
cd5254be9a811056,Thank U Next 2.0,산크 유 넥스트 2.0,UNCERTAIN
d7f78dccba2b85c6,Sauvage Elixir,소바쥬 엘릭서,OK
bd758cb3e01bcbf7,Pure Soap,퓨어 솝,OK
24ad5be6b5667f04,Black Opium Extreme,블랙 오피움 익스트림,OK
cb9b76cecfed2aa0,Oud & Spice,우드 앤 스파이스,OK
a2a229ec5b6edc2f,Lily of the Valley,릴리 오브 더 밸리,OK
06a1480c1a157ae9,XX Indigo,XX 인디고,OK
07ca672fb5641c8b,God Is A Woman,고드 이스 어 우먼,UNCERTAIN
566fa7d7b2332b3f,Euphoria Intense,유포리아 인텐스,OK
675460f4f6ea41b3,Naturelle,나튀렐,OK
49fd0f9c6f1e59cc,Blue Matcha,블루 마특하,UNCERTAIN
d854117528c2c7da,Miss Dior 2021,미스 디올 2021,OK
af4756c946a5013e,Young Rose,영 로즈,OK
4329db4718d963ac,Homme Original,옴므 오리지널,OK
ef7e4a676504b722,The Hedonist,더 헤도니스트,UNCERTAIN
8b12507783d5beca,One,원,OK
b9bae3e328c57ffd,Cheval Blanc Paris,크헤발 블랑 파리,UNCERTAIN
034289f9802cfe1e,Ylang Cananga,이랑 카나아,UNCERTAIN
517676e10ae7fea1,Narcissus Poeticus,날시스수스 푀티쿠스,UNCERTAIN
ae09e114c048c96d,Cloud Intense,클라우드 인텐스,OK
dc11eb7d3e026f5b,Water Lily,워터 릴리,OK
f5df052d45af1f03,Blue Orchid,블루 오키드,OK
254f3f7c996e60e8,Sunny Magnolia,순니 매그놀리아,UNCERTAIN
53febf6bd6c6826f,Fleur Narcotique Signature Rose De Mai,플뢰르 나르코티크 시그니처 로즈 드 메,OK
2ca448b479001004,Mumbai Noise,뭄베이 노이스,UNCERTAIN
81ae0d6c7cb9d940,Fig Extasy,피그 엑스타지,OK
561f2a89b226bc40,Fraîche,프레슈,OK
1a2ac6913add7e85,No 5 L'Eau 100th Anniversary – Ask For The Moon Limited Edition,넘버 5 로 100 스 애니버서리 – 아슥 포 더 문 리미티드 에디션,UNCERTAIN
dab8f4b97156ffc5,Libre Collector Edition 2021,리브르 컬렉터 에디션 2021,OK
8752b4668042c81d,Eros Parfum,에로스 퍼퓸,OK
80e635a398e655b8,Starlit Mandarin & Honey,스탈리트 만다린 앤 허니,UNCERTAIN
24db58dc61e96932,Rosa Gardenia,로사 가드니아,OK
e6bd166b0b0a9463,Favonius,파보니우스,UNCERTAIN
bd9724f2f0f41b16,Nuit d'Issey Bois Arctic,뉘 디세이 부아 알티,UNCERTAIN
7835c31c379b7170,Encens Suprême,앙상 수프렘,UNCERTAIN
374543e674b7f476,Fleur de Maté,플뢰르 드 마,UNCERTAIN
d162ee35d5f7962c,Gingembre Pétillant,쟁장브르 페틸랑,UNCERTAIN
a65fefdcd6260af5,Iris d'Élite,아이리스 데리,UNCERTAIN
da633b6012cba4bd,Safran Royal,사프란 로열,OK
547e48ee677b267f,Tabac Imperial,타박 임페리얼,UNCERTAIN
c928f4247a9d9eb5,When the Rain Stops,우헨 더 레인 스톱스,UNCERTAIN
7e45299026f9808c,J'adore Infinissime x India Mahdavi,쟈도르 엥피니스심 엑스 엥디아 마다비,UNCERTAIN
395bbd822efd5e6c,Black Opium Illicit Green,블랙 오피움 일리싯 그린,OK
e9697c5e8b769a50,Classic Warm Cotton,클래식 웜 코튼,OK
38881f8bea0d121f,Wood On Fire,우드 온 필,UNCERTAIN
a136e3343fa7a28b,Homme Sport 2021,옴므 스포트 2021,OK
f069189619a49ee9,N°1 de Chanel L'Eau Rouge,N°1 드 샤넬 로 루즈,OK
ec97d11d5569784d,Iris Porcelana,아이리스 폴세라나,UNCERTAIN
f200fec4dc214b35,Musc Noir Rose For Her,뮈스크 누아르 로즈 포 허,OK
93bbf0c763ad5347,Nomade Naturelle,노마드 나튀렐,OK
1c61b9c006409032,Legend Red,레전드 레드,OK
57bf135d4510e809,Starwalker Extreme,스타워커 익스트림,OK
2ffddeaa4676b453,Lust In Paradise par Reine Paradis,루스트 인 파라다이스 팔 렌 파라디스,UNCERTAIN
8c6cc2929e49038a,for Him Bleu Noir Parfum,포 힘 블루 누아르 퍼퓸,OK
408db2051dd8f2fa,Gris Dior New Look Limited Edition,그리 디올 뉴 룩 리미티드 에디션,OK
b318966d93b233b6,Ambre Nuit New Look Limited Edition,앙브르 뉘 뉴 룩 리미티드 에디션,OK
2970fc597cf706f2,Oud Ispahan New Look Limited Edition,우드 이스파앙 뉴 룩 리미티드 에디션,OK
2fef4973cd669631,Soleil de Capri for Gold Apple,솔레이 드 카프리 포 골드 압플,UNCERTAIN
7c4bc7cc9fa8348a,For Men Oud,포 맨 우드,OK
b37f65ac281bbbba,Spanish Leather,스파니시 레더,UNCERTAIN
5acc0dfb47e6baa7,Oud Edition,우드 에디션,OK
9adf92671da870c8,Homme 2022,옴므 2022,OK
60c87e4af6d35736,Era,에라,UNCERTAIN
6aa896ff112d1e51,Blossom Special Edition 2022,블로섬 스페셜 에디션 2022,OK
9ba22ea86467b57a,Rosa Novella,로사 노벨라,UNCERTAIN
aee61cb049d98609,For Her Pink Edition,포 허 핑크 에디션,OK
ff4e32eba2d5a3aa,Mon Paris Lumière,몽 파리 루미엘,UNCERTAIN
84016bb1976a24ab,Bitter Mandarin,비터 만다린,OK
9b2a1aace75ffcc2,Sea Daffodil,씨 다프포딜,UNCERTAIN
fdf0bb3078c9952d,De Los Santos,드 로스 산토스,UNCERTAIN
e28b4a585cbd19e9,L’Eau d’Issey Eau & Magnolia,로 디세이 오 앤 매그놀리아,OK
9430b849d0d235b3,L’Eau d’Issey Pour Homme Eau & Cèdre,로 디세이 뿌르 옴므 오 앤 세들,UNCERTAIN
066ffe4ac557b987,Mana,마나,UNCERTAIN
1851d4294bfecf3f,Colonia C.L.U.B.,콜로니아 C. L. 유. 비.,OK
26326511480ab8bd,Individuel Tonic,앵디비뒤엘 토닉,OK
3984bd2280f68098,Melody Of The Sun,멜로디 오브 더 선,OK
a81e4ce2479c581f,Eau Sauvage Extreme 2010,오 소바쥬 익스트림 2010,OK
e3eb63c3cfde2dd5,Moonlit Camomile,문리트 카모밀,UNCERTAIN
12e748735a9541ef,Ck One Summer Daze,씨케이 원 서머 데이즈,OK
bf8820321d598fc8,Stellar Dreamers,스텔랄 드리멜스,UNCERTAIN
1bd5a49bbfba294a,In Paradise Riviera,인 파라다이스 리비에라,OK
75e2d1cf332bc7cf,Narciso Cristal,나르시소 크리스탈,UNCERTAIN
52e5e8ea1495167e,Babycat,바비카트,UNCERTAIN
d19d41cf86eaccf9,Aqua Palma,아쿠아 팔마,UNCERTAIN
3e3dd6320b704922,Acqua Della Regina,아쿠아 델라 레지나,UNCERTAIN
e5eb1fb6f09fdbbe,Eternity Summer Daze For Women,이터니티 서머 데이즈 포 우먼,OK
1000a89cf0d5460e,Eternity Summer Daze For Men,이터니티 서머 데이즈 포 맨,OK
0e16c4572968db4b,CK1 Palace,씨케이 1 파라스,UNCERTAIN
f299472834b5248b,Polo Earth,폴로 어스,OK
0c4dc149f8299cee,Polo Blue Parfum,폴로 블루 퍼퓸,OK
94f0b864117ce77b,XX Artisan Teal,XX 아티산 틸,UNCERTAIN
9473a20c28fe470d,Zafferano,자페라노,OK
ceacbfb45ee2433f,Man Aqua,맨 아쿠아,OK
f0a0a738c6f8eda3,Paris – Paris,파리 – 파리,OK
5e6f90620c1a03e7,Vanille Antique,바니유 안티쿠,UNCERTAIN
9aa3a14151a944dd,Angeli di Firenze,안제리 디 피렌즈,UNCERTAIN
8cc14cfd5092d4ff,Eau de Lanvin,오 드 랑방,OK
8d26dd8582bd490c,Miss Dior Rose Essence,미스 디올 로즈 에센스,OK
310a596dea2b31dd,A Drop d'Issey Fraiche,어 드롭 디세이 프레슈,OK
4e3ba0b2d9984805,Classic Hello Summer,클래식 헬로 서머,UNCERTAIN
e6fbc02e9b7e7875,L'Eau d'Issey Pour Homme Summer Edition by Kevin Lucbert,로 디세이 뿌르 옴므 서머 에디션 바이 케벵 루벨,UNCERTAIN
b8e6d80ff8923d82,L'Eau d'Issey Summer Edition by Kevin Lucbert,로 디세이 서머 에디션 바이 케벵 루벨,UNCERTAIN
468405c5cb7b01df,Mirto Di Panarea Forte Special Edition,미르토 디 파나레아 폴테 스페셜 에디션,UNCERTAIN
1da8fefeeb237b7c,Crystal Campion,크리스탈 캄피온,UNCERTAIN
2aaf35207e6d9ac6,Salty Amber,살티 앰버,UNCERTAIN
2d416ddae77a41e6,Forest Moss,포레스트 모스,OK
4ed787c1b79ed3e6,Aqua Lemon,아쿠아 레몬,OK
6a63311683b289bf,Fantastic Basilic,판타스틱 바시릭,UNCERTAIN
da753befccec2ae4,Jasmin Exclusif,자스맹 엑스클뤼지프,OK
6e3eb2f5711ff4b3,L'Iris,리리,UNCERTAIN
6c04c51cb0bc1376,Emerald Royals,에메랄드 로이알스,UNCERTAIN
2eb94b5bb0800e19,French Riviera,프렌치 리비에라,OK
fe553d6242f6b0ee,Papilefiko,파피레피코,UNCERTAIN
7d141f276d6d6591,Tempfluo,템프프루오,UNCERTAIN
ba2addbf481bdf4a,Tero,테로,UNCERTAIN
54a77e1632b160f7,Kredo,크레도,UNCERTAIN
fcf4d5fb61411d89,Éclat d'Arpège Mon Éclat,에끌라 다르페쥬 몽 에끌라,OK
d29d3ab56cf003c2,Rendez-vous à Milan,랑데 - 부 아 미랑,UNCERTAIN
82e234a7469560d2,Speed Legends Le Mans Classic,스피드 레전즈 르 만스 클래식,UNCERTAIN
541057be78879965,Venenum Kiss Signature Rose de Mai,베네눔 키스 시그니처 로즈 드 메,OK
f06a2c7e717b895e,Magnolia Infinita,매그놀리아 인피니타,UNCERTAIN
3402ddbd778745ff,Supernatural Oud,수펠나투랄 우드,UNCERTAIN
09cf61e92a5f53f6,Miss Dior Bobby Limited Edition,미스 디올 보브비 리미티드 에디션,UNCERTAIN
9c805967aeb287e5,Soft Laundry,소프트 런드리,UNCERTAIN
9f6179787d085624,J'adore Parfum d'Eau,쟈도르 퍼퓸 도,UNCERTAIN
abb20ef50de44566,Signature of Excellence,시그니처 오브 엑설런스,OK
180771a45d9b8b41,For Men Imperial,포 맨 임페리얼,OK
94f76df411ce38c2,For Men Privé,포 맨 프리브,UNCERTAIN
8075722f1f10b22c,For Men Gold in Black,포 맨 골드 인 블랙,OK
f681d01f06966261,Libre Le Parfum,리브르 르 퍼퓸,OK
fa910ba4831b7100,Ralph's Club Parfum,랄프스 클럽 퍼퓸,OK
1d5a732f9f4f1646,Fabulous Yuzu,파부로우스 유자,UNCERTAIN
bd51e11539078902,Eternity Parfum For Men,이터니티 퍼퓸 포 맨,OK
66f9d79c51b43fe0,Sycomore Parfum,시코모르 퍼퓸,OK
cb922d94d55a911e,Santal Calling,상탈 칼링,UNCERTAIN
b0db93159f8f0d54,I Want Choo Forever,I 원트 추 포에버,OK
59eddc37de4c8b1b,Cotton Hug,코튼 후그,UNCERTAIN
d1f1be6efba574b7,Jasmin Elixir Precieux,자스맹 엘릭서 프레시외,OK
2a11a75d14e75866,Patchouli Elixir Precieux,패출리 엘릭서 프레시외,OK
ce7b4feb987adc81,Pour Femme Dylan Purple,뿌르 팜 딜런 퍼플,OK
066317f8f1e3545e,Rose Naturelle Intense,로즈 나튀렐 인텐스,OK
da1dbbcdffd4cc0b,Eyes Closed,에이에스 클로세드,UNCERTAIN
2b7c580a1df54ff1,The Irreverents,더 일레베렌츠,UNCERTAIN
848f91b49b9ca179,Jasmine Musc,재스민 뮈스크,OK
d423841bd5c00b1b,Lavalliere,라발리엘,UNCERTAIN
eec7799f0695bfe3,Tonka Cola,통카 코라,UNCERTAIN
a5116fdf35b34ee3,Santalum,산타룸,UNCERTAIN
218e9b87bc475831,Violette,비올레트,OK
bbd85456d6e0045e,Timeless Lovers,티메레스스 러버스,UNCERTAIN
9f3819a194d0c705,For Her Limited Edition 2022,포 허 리미티드 에디션 2022,OK
0df39eed86da0a90,Of The Wild,오브 더 와일드,OK
70813b498591fba5,Idle Hour,이들 아워,UNCERTAIN
ae2e8efc68cd60ff,Mod Vanilla,모드 바닐라,UNCERTAIN
c775a953a7bc3118,Mod Blush,모드 블러시,UNCERTAIN
c8ca817ecde6e527,Nordic Light,놀딕 라이트,UNCERTAIN
c07b7960bcb4cba1,White Moss & Snowdrop Limited Edition,화이트 모스 앤 스노드롭 리미티드 에디션,OK
23134678a2781b51,Sloane Ravers,스론 라벨스,UNCERTAIN
40e73bea50189772,On A Date,온 어 다트,UNCERTAIN
5d84eb742d8aa0b8,Herbal Aquatica,헬발 아콰티카,UNCERTAIN
ab2076ca100f3b6e,Black Opium Le Parfum,블랙 오피움 르 퍼퓸,OK
987689e929f5e16a,Tendre Poison Parfum,탕드르 쁘아종 퍼퓸,OK
5fccabc32e102c7b,For Her Forever,포 허 포에버,OK
e61e7e889386b7f8,Miss Dior Blooming Bouquet 2023,미스 디올 블루밍 부케 2023,OK
2f5a8fbc44e6f977,Signature Absolue,시그니처 압솔뤼,OK
ce0f3f38f099f835,Polo Red Parfum,폴로 레드 퍼퓸,OK
1dd3acac2108d6e9,Vesper Glitz,베스펠 글리트즈,UNCERTAIN
73b8199ce023d67c,Nomade Jasmin Naturel Intense,노마드 자스맹 나투렐 인텐스,UNCERTAIN
cc4f3531672641ac,L'Eau d'Issey Pivoine,로 디세이 피봔,UNCERTAIN
bc493dac8673f59c,L’Eau d’Issey pour Homme Vetiver,로 디세이 뿌르 옴므 베티버,OK
5230868b0a202082,Y Intense,와이 인텐스,OK
64492b94383ea717,Sparkling Sugar,스팔클링 수갈,UNCERTAIN
7c8658d5073304be,Rose Water & Vanilla 2023,로즈 워터 앤 바닐라 2023,OK
0134aace4c3335ab,Red Roses 2023,레드 로즈 2023,OK
388ee7b36278c142,Rose Blush 2023,로즈 블러시 2023,OK
d8edf647445eb062,CK One Reflections,씨케이 원 리플렉션스,OK
547fe1919f4de94b,Rose Passion,로즈 패션,OK
71fbe0de5fe8381d,Eternity for Women Reflections,이터니티 포 우먼 리플렉션스,OK
565913f71767d0d9,Eternity for Men Reflections,이터니티 포 맨 리플렉션스,OK
0b8b103ee1146790,Euphoria 2023,유포리아 2023,OK
c3c2bf1bcabf8562,Cuir 2023,퀴르 2023,OK
aafde684b1d0c2bc,Hacivat X,하지밧 엑스,OK
ea06eb387041b18b,Hundred Silent Ways X,헌드레드 사일런트 웨이즈 엑스,OK
f8f708d771de3862,Ani X,아니 엑스,UNCERTAIN
1434e342d4ecb0ff,Wulong Cha X,우롱 크하 엑스,UNCERTAIN
406380fdb8c5930c,Fan Your Flames X,팬 유어 플레임스 엑스,OK
115c94ef5a41f236,Blu Mediterraneo - Arancia La Spugnatura,블루 메디테라네오 - 아란차 라 스푸냐투라,OK
7f68b4df7617a38b,Hacivat Oud,하지밧 우드,OK
99cd19da889c8493,Explorer Platinum,익스플로러 플래티넘,OK
3af7e69139d5a9da,A Drop d'Issey Essentielle,어 드롭 디세이 에상시엘,OK
264d732a84bab80f,Fleur Narcotique Musc,플뢰르 나르코티크 뮈스크,OK
5f7a52e84e9ad347,Gold Immortals Musc,골드 이모털스 뮈스크,OK
b34cd128bdf6594e,The Hedonist Musc,더 헤도니스트 뮈스크,UNCERTAIN
e5b871e6ada888bd,Amber Sky Signature Rose De Mai,앰버 스카이 시그니처 로즈 드 메,OK
ca71079920270b45,My Sweetest Morphine,마이 쉬테스트 모르핀,UNCERTAIN
dde477dfa392b3e2,Oudyssee,오우디스시,UNCERTAIN
d0067cad9a63e081,Infinity,인피니티,UNCERTAIN
6f33a40e3e124bc0,Cosmic Pepper,코스믹 페퍼,UNCERTAIN
0804149a020e4be6,Dioriviera,디오리비에라,UNCERTAIN
50b32ea20de1f9c6,Arizona Orange,아리소나 오렌지,UNCERTAIN
f808f747af9047aa,Antarctica Blue,안탈크티카 블루,UNCERTAIN
6a06ba551000c4fa,Amazonian Green,아마소니안 그린,UNCERTAIN
dd4e03202fa3646a,Tuscany Yellow,투스카니 옐로,UNCERTAIN
cdf201f9ea6ef88a,Rendez-vous à Paris,랑데 - 부 아 파리,OK
476ce0f0770679dc,Melancholy Thistle,메란크호리 시스틀,UNCERTAIN
1eef4e56a1fd4f23,Highland Heather,헤이란드 히셀,UNCERTAIN
2e150adef96d71a4,Mallow on the Moor,말로우 온 더 물,UNCERTAIN
71f6df0584045798,Wild Achillea,와일드 악힐리,UNCERTAIN
9fb70f496fa4f75a,Oud Island,우드 이스란드,UNCERTAIN
8b13dad4174988a8,Apple Blossom,압플 블로섬,UNCERTAIN
0496c41e72cdf73c,Classic Beach Vibes,클래식 비치 비베스,UNCERTAIN
a73556b7208a4bda,Cruise Collection - Escale a Portofino Limited Edition,크루즈 컬렉션 - 에스칼 어 포르토피노 리미티드 에디션,OK
c7e19babfa54160c,Sweet Jasmine,스위트 재스민,OK
edcc21c3b58456a0,Gelsomino 2023,젤소미노 2023,OK
f636a23fabfebf04,Magnolia 2023,매그놀리아 2023,OK
7ee178e721bde034,Defy Parfum,데피 퍼퓸,UNCERTAIN
d9498b4be348eb1a,Polo Earth Provencial Sage,폴로 어스 프로벤샬 세이지,UNCERTAIN
a5e927399b9b605b,Polo Earth Antilles Vetiver,폴로 어스 안틸레스 베티버,UNCERTAIN
90492b5ff0a621af,Polo Earth Moroccan Neroli,폴로 어스 모록칸 네롤리,UNCERTAIN
3f44764a1ec94851,Libre L'Absolu Platine,리브르 랍솔뤼 플라틴,UNCERTAIN
88a3f0b127e9aea5,Zafferano Collector Edition,자페라노 컬렉터 에디션,OK
d74aa9d477622a28,Rouge Chaotique,루즈 크하오티쿠,UNCERTAIN
b2ca51ad764b0d2b,Patchouli Memory,패출리 메모리,UNCERTAIN
64c8b98e14c07086,Under the Stars,언더 더 스타스,OK
8367525c4858c9fb,L' Lumineuse,L 루미뇌,UNCERTAIN
7071bfd85ec3e94e,Cloud Pink,클라우드 핑크,OK
ec5b578c793616fc,Polo Oud,폴로 우드,OK
81a888f63f2b4049,Ralph's Club Elixir,랄프스 클럽 엘릭서,OK
eff199747d9af5fb,English Pear & Sweet Pea,잉글리시 페어 앤 스위트 피,UNCERTAIN
225662ad1064facf,MYSLF,마이셀프,OK
1267b785ae81cbcc,All Of Me,올 오브 미,OK
94602c166492fdc7,J'adore L'Or 2023,쟈도르 로르 2023,OK
0005779c29a5194b,Blue Talisman,블루 타리스만,UNCERTAIN
cd1606e56a25e499,Blossom Special Edition 2023,블로섬 스페셜 에디션 2023,OK
3a3bc34184d64391,Dune Parfum,듄 퍼퓸,OK
db418a2799e51424,Animalique,아니마리쿠,UNCERTAIN
592b9c02105caae5,Libre Collector Edition 2023,리브르 컬렉터 에디션 2023,OK
3c66f1111e987012,Holy Neroli,홀리 네롤리,OK
7fd0d0ee5d3d500d,Hespéridé Colognisé,에스페리 오로니,UNCERTAIN
2481578e7024b686,Lucky Candy,럭키 캔디,OK
e698238192188c0c,Amore Caffè,아몰 아프프,UNCERTAIN
15c175d37a283326,From the Garden,프롬 더 가든,UNCERTAIN
9f2b90b4b3f2044b,aux Fleurs Fraîches,오 플뢰르 프레,UNCERTAIN
267046c036bcd165,Cristalle 2023,크리스탈 2023,OK
3ed1ba2bbe1331e0,N°19 2023,N°19 2023,OK
2afe41715dc98602,Bonne Étoile Baby Dior,봉은 에퇄 베이비 디올,UNCERTAIN
265ef24ac83d7b2c,Ginger Biscuit 2023,진저 비스킷 2023,OK
4d280e428fd6768f,Green Almond & Redcurrant 2023,그린 아몬드 앤 레드커런트 2023,OK
89e073de516471d7,Orange Bitters 2023,오렌지 비터스 2023,OK
e74cec4a6eced87b,Source of Life Man,소스 오브 라이프 맨,OK
e7c385d9c75385ad,Source of Life Woman,소스 오브 라이프 우먼,OK
f14b3dc3d567f4b4,Black Noir,블랙 누아르,OK
678dae5de2d0a38e,H2Eau Musk Noir,에이치 2 오 머스크 누아르,OK
faf4a576e2894ede,H2Eau Brilliant Peony,에이치 2 오 브릴리안트 피오니,UNCERTAIN
351fdc296697c76d,H2Eau Waterfall,에이치 2 오 와텔팔르,UNCERTAIN
8d991d308f7e2ae8,H2Eau Water Lotus,에이치 2 오 워터 로터스,OK
878a7d14b475db3d,H2Eau Golden Citrus,에이치 2 오 골든 시트루스,UNCERTAIN
a63c32d3287ccac3,H2Eau Nectarine Petal,에이치 2 오 넥타린 페탈,UNCERTAIN
606cf5e3533fa28c,Black Opium Over Red,블랙 오피움 오벨 레드,UNCERTAIN
d79884a261abc067,H2Eau Emerald Oasis,에이치 2 오 에메랄드 오시스,UNCERTAIN
